Locus,gene,mol_type,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name,TaxID
JN411080.1,18S ribosomal RNA,genomic DNA,1712,Peucedanum dhana,60447917-2,Apiaceae,Peucedanum,dhana,,False,Peucedanum dhana var. dalzellii,1075738
KX757776.1,18S ribosomal RNA,genomic DNA,1809,Peucedanum japonicum,846161-1,Apiaceae,Peucedanum,japonicum,,False,Peucedanum japonicum,49563
KX757777.1,18S ribosomal RNA,genomic DNA,1809,Peucedanum japonicum,846161-1,Apiaceae,Peucedanum,japonicum,,False,Peucedanum japonicum,49563
JQ612131.1,18S ribosomal RNA,genomic DNA,1712,Pimpinella leschenaultii,846883-1,Apiaceae,Pimpinella,leschenaultii,,False,Pimpinella leschenaultii,1162818
NC_058846.1,rrn18,genomic DNA,1935,Saposhnikovia divaricata,847902-1,Apiaceae,Saposhnikovia,divaricata,,False,Saposhnikovia divaricata,203717
MZ128146.1,rrn18,genomic DNA,1935,Saposhnikovia divaricata,847902-1,Apiaceae,Saposhnikovia,divaricata,,False,Saposhnikovia divaricata,203717
PQ273107.1,18S ribosomal RNA,genomic DNA,1936,Spuriopimpinella brachycarpa,849194-1,Apiaceae,Spuriopimpinella,brachycarpa,,False,Spuriopimpinella brachycarpa,45043
JQ612130.1,18S ribosomal RNA,genomic DNA,1702,Tetrataenium rigens,849314-1,Apiaceae,Tetrataenium,rigens,,False,Tetrataenium candolleanum,515241
MT735334.1,18S ribosomal RNA,genomic DNA,1808,Torilis japonica,849533-1,Apiaceae,Torilis,japonica,,False,Torilis japonica,49576
KT179694.1,18S ribosomal RNA,genomic DNA,1808,Zizia aurea,850044-1,Apiaceae,Zizia,aurea,,False,Zizia aurea,40947
AF107570.1,18S ribosomal RNA,genomic DNA,1745,Alstonia scholaris,60445977-2,Apocynaceae,Alstonia,scholaris,,False,Alstonia scholaris,52822
KJ649324.1,18S ribosomal RNA,genomic DNA,1653,Amsonia orientalis,76921-1,Apocynaceae,Amsonia,orientalis,,False,Amsonia orientalis,141609
KJ649325.1,18S ribosomal RNA,genomic DNA,1652,Amsonia orientalis,76921-1,Apocynaceae,Amsonia,orientalis,,False,Amsonia orientalis,141609
AF107571.1,18S ribosomal RNA,genomic DNA,1740,Apocynum sp.,2211-1,Apocynaceae,Apocynum,,,False,Apocynum sp. Olmstead 256,89249
JN665082.1,18S ribosomal RNA,genomic DNA,1808,Asclepias albicans,21135-2,Apocynaceae,Asclepias,albicans,,False,Asclepias albicans,659935
JN665083.1,18S ribosomal RNA,genomic DNA,1808,Asclepias albicans,21135-2,Apocynaceae,Asclepias,albicans,,False,Asclepias albicans,659935
JN665084.1,18S ribosomal RNA,genomic DNA,1808,Asclepias coulteri,94197-1,Apocynaceae,Asclepias,coulteri,,False,Asclepias coulteri,659948
JN665085.1,18S ribosomal RNA,genomic DNA,1808,Asclepias cutleri,21177-2,Apocynaceae,Asclepias,cutleri,,False,Asclepias cutleri,659951
JN665086.1,18S ribosomal RNA,genomic DNA,1808,Asclepias cutleri,21177-2,Apocynaceae,Asclepias,cutleri,,False,Asclepias cutleri,659951
JN665087.1,18S ribosomal RNA,genomic DNA,1808,Asclepias leptopus,21226-2,Apocynaceae,Asclepias,leptopus,,False,Asclepias leptopus,659967
JN665088.1,18S ribosomal RNA,genomic DNA,1808,Asclepias macrotis,94433-1,Apocynaceae,Asclepias,macrotis,,False,Asclepias macrotis,659972
JN665089.1,18S ribosomal RNA,genomic DNA,1808,Asclepias macrotis,94433-1,Apocynaceae,Asclepias,macrotis,,False,Asclepias macrotis,659972
JN665090.1,18S ribosomal RNA,genomic DNA,1808,Asclepias masonii,21239-2,Apocynaceae,Asclepias,masonii,,False,Asclepias masonii,659974
JN665091.1,18S ribosomal RNA,genomic DNA,1808,Asclepias subaphylla,21296-2,Apocynaceae,Asclepias,subaphylla,,False,Asclepias subaphylla,660009
JN665092.1,18S ribosomal RNA,genomic DNA,1808,Asclepias subaphylla,21296-2,Apocynaceae,Asclepias,subaphylla,,False,Asclepias subaphylla,660009
JN665093.1,18S ribosomal RNA,genomic DNA,1808,Asclepias subulata,94672-1,Apocynaceae,Asclepias,subulata,,True,Asclepias subulata,528300
JN665094.1,18S ribosomal RNA,genomic DNA,1808,Asclepias subulata,94672-1,Apocynaceae,Asclepias,subulata,,True,Asclepias subulata,528300
JF312046.1,18S ribosomal RNA,genomic DNA,1808,Asclepias syriaca,319076-2,Apocynaceae,Asclepias,syriaca,,False,Asclepias syriaca,48545
KT179713.1,18S ribosomal RNA,genomic DNA,1808,Asclepias verticillata,94722-1,Apocynaceae,Asclepias,verticillata,,False,Asclepias verticillata,528305
AY289645.1,18S ribosomal RNA,genomic DNA,1668,Cerbera manghas,77906-1,Apocynaceae,Cerbera,manghas,,False,Cerbera manghas,141545
AF107572.1,18S ribosomal RNA,genomic DNA,1739,Nerium oleander,80460-1,Apocynaceae,Nerium,oleander,,False,Nerium oleander,63479
U42499.1,18S ribosomal RNA,genomic DNA,1730,Thevetia sp.,332011-2,Apocynaceae,Thevetia,,,True,Thevetia sp.,45320
KJ634138.1,18S ribosomal RNA,genomic DNA,1702,Apodanthes caseariae,316017-1,Apodanthaceae,Apodanthes,caseariae,,False,Apodanthes caseariae,301892
KJ634128.1,18S ribosomal RNA,genomic DNA,1406,Apodanthes caseariae,316017-1,Apodanthaceae,Apodanthes,caseariae,,False,Apodanthes caseariae,301892
KJ634129.1,18S ribosomal RNA,genomic DNA,1716,Pilostyles aethiopica,316056-1,Apodanthaceae,Pilostyles,aethiopica,,False,Pilostyles aethiopica,301899
KJ634126.1,18S ribosomal RNA,genomic DNA,1707,Pilostyles berteroi,316057-1,Apodanthaceae,Pilostyles,berteroi,,False,Pilostyles berteroi,866782
HM592263.1,18S ribosomal RNA,genomic DNA,1657,Pilostyles berteroi,316057-1,Apodanthaceae,Pilostyles,berteroi,,False,Pilostyles berteroi,866782
KJ634139.1,18S ribosomal RNA,genomic DNA,1706,Pilostyles blanchetii,316058-1,Apodanthaceae,Pilostyles,blanchetii,,False,Pilostyles blanchetii,1501699
KJ634122.1,18S ribosomal RNA,genomic DNA,1704,Pilostyles blanchetii,316058-1,Apodanthaceae,Pilostyles,blanchetii,,False,Pilostyles blanchetii,1501699
KJ634123.1,18S ribosomal RNA,genomic DNA,1709,Pilostyles collina,902768-1,Apodanthaceae,Pilostyles,collina,,False,Pilostyles collina,448042
KJ634120.1,18S ribosomal RNA,genomic DNA,1708,Pilostyles haussknechtii,316062-1,Apodanthaceae,Pilostyles,haussknechtii,,False,Pilostyles haussknechtii,866783
AF161010.1,18S ribosomal RNA,genomic DNA,1745,Ilex opaca,30066096-2,Aquifoliaceae,Ilex,opaca,,False,Ilex opaca,101729
AF206938.1,18S ribosomal RNA,genomic DNA,1745,Ilex opaca,30066096-2,Aquifoliaceae,Ilex,opaca,,False,Ilex opaca,101729
OL435793.1,18S ribosomal RNA,genomic DNA,1703,Aglaonema nitidum,84086-1,Araceae,Aglaonema,nitidum,,False,Aglaonema nitidum,743863
OL435794.1,18S ribosomal RNA,genomic DNA,1703,Alocasia odora,60469948-2,Araceae,Alocasia,odora,,False,Alocasia odora,174188
OM066870.1,rrn18,genomic DNA,1950,Amorphophallus albus,972136-1,Araceae,Amorphophallus,albus,,False,Amorphophallus albus,152299
OL435795.1,18S ribosomal RNA,genomic DNA,1703,Anthurium andraeanum,84549-1,Araceae,Anthurium,andraeanum,,False,Anthurium andraeanum,226677
OL435796.1,18S ribosomal RNA,genomic DNA,1696,Anthurium huixtlense,15347-2,Araceae,Anthurium,huixtlense,,False,Anthurium huixtlense,1366160
KM103392.1,18S ribosomal RNA,genomic DNA,1674,Arisaema sp.,328148-2,Araceae,Arisaema,,,False,Arisaema sp. KH-2014,1552341
PP389238.1,rrn18,genomic DNA,1774,Colocasia esculenta,1170772-2,Araceae,Colocasia,esculenta,,False,Colocasia esculenta,4460
OL435798.1,18S ribosomal RNA,genomic DNA,1699,Colocasia esculenta,1170772-2,Araceae,Colocasia,esculenta,,False,Colocasia esculenta,4460
OL435799.1,18S ribosomal RNA,genomic DNA,1699,Dieffenbachia seguine,86911-1,Araceae,Dieffenbachia,seguine,,False,Dieffenbachia seguine,42196
OL435800.1,18S ribosomal RNA,genomic DNA,1699,Epipremnum aureum,87014-1,Araceae,Epipremnum,aureum,,False,Epipremnum aureum,78380
KJ400884.1,18S ribosomal RNA,genomic DNA,1708,Lemna  japonica,526183-1,Araceae,Lemna,japonica,,False,Lemna japonica,161100
KJ400866.1,18S ribosomal RNA,genomic DNA,1765,Lemna aequinoctialis,526159-1,Araceae,Lemna,aequinoctialis,,False,Lemna aequinoctialis,89585
KJ400868.1,18S ribosomal RNA,genomic DNA,1743,Lemna disperma,526172-1,Araceae,Lemna,disperma,,False,Lemna disperma,161098
KJ400889.1,18S ribosomal RNA,genomic DNA,1768,Lemna minor,526194-1,Araceae,Lemna,minor,,False,Lemna minor,4472
KJ400888.1,18S ribosomal RNA,genomic DNA,1747,Lemna minor,526194-1,Araceae,Lemna,minor,,False,Lemna minor,4472
KJ400892.1,18S ribosomal RNA,genomic DNA,1765,Lemna minuta,526198-1,Araceae,Lemna,minuta,,True,Lemna minuta,161101
KJ400894.1,18S ribosomal RNA,genomic DNA,1778,Lemna obscura,137290-2,Araceae,Lemna,obscura,,False,Lemna obscura,161102
KJ400869.1,18S ribosomal RNA,genomic DNA,1778,Lemna obscura,137290-2,Araceae,Lemna,obscura,,False,Lemna ecuadoriensis,161099
KJ400896.1,18S ribosomal RNA,genomic DNA,1768,Lemna perpusilla,526212-1,Araceae,Lemna,perpusilla,,False,Lemna perpusilla,161103
KJ400899.1,18S ribosomal RNA,genomic DNA,1768,Lemna tenera,526217-1,Araceae,Lemna,tenera,,False,Lemna tenera,161104
KJ400901.1,18S ribosomal RNA,genomic DNA,1768,Lemna trisulca,526223-1,Araceae,Lemna,trisulca,,False,Lemna trisulca,161105
KJ400907.1,18S ribosomal RNA,genomic DNA,1756,Lemna turionifera,526224-1,Araceae,Lemna,turionifera,,False,Lemna turionifera,161106
KJ400909.1,18S ribosomal RNA,genomic DNA,1768,Lemna valdiviana,279392-2,Araceae,Lemna,valdiviana,,False,Lemna valdiviana,161107
KJ400910.1,18S ribosomal RNA,genomic DNA,1764,Lemna valdiviana,279392-2,Araceae,Lemna,valdiviana,,False,Lemna yungensis,161108
OL435801.1,18S ribosomal RNA,genomic DNA,1703,Monstera deliciosa,87478-1,Araceae,Monstera,deliciosa,,False,Monstera deliciosa,174217
AF293753.1,18S ribosomal RNA,genomic DNA,1786,Orontium aquaticum,87585-1,Araceae,Orontium,aquaticum,,False,Orontium aquaticum,78384
OL435802.1,18S ribosomal RNA,genomic DNA,1704,Philodendron hederaceum,87797-1,Araceae,Philodendron,hederaceum,,False,Philodendron hederaceum,290852
AF207023.1,18S ribosomal RNA,genomic DNA,1730,Spathiphyllum wallisii,89011-1,Araceae,Spathiphyllum,wallisii,,False,Spathiphyllum wallisii,85269
JQ804980.1,18S ribosomal RNA,genomic DNA,1942,Spirodela polyrhiza,526250-1,Araceae,Spirodela,polyrhiza,,False,Spirodela polyrhiza,29656
NC_017840.1,rrn18,genomic DNA,1942,Spirodela polyrhiza,526250-1,Araceae,Spirodela,polyrhiza,,False,Spirodela polyrhiza,29656
KJ400865.1,18S ribosomal RNA,genomic DNA,1768,Spirodela punctata,242868-2,Araceae,Spirodela,punctata,,False,Landoltia punctata,50518
KJ400911.1,18S ribosomal RNA,genomic DNA,1765,Spirodela punctata,242868-2,Araceae,Spirodela,punctata,,False,Spirodela intermedia,51605
MT247907.1,18S ribosomal RNA,genomic DNA,1756,Symplocarpus nipponicus,89120-1,Araceae,Symplocarpus,nipponicus,,False,Symplocarpus nipponicus,318071
KJ400934.1,18S ribosomal RNA,genomic DNA,1766,Wolffia angusta,526261-1,Araceae,Wolffia,angusta,,False,Wolffia angusta,161110
KJ400936.1,18S ribosomal RNA,genomic DNA,1766,Wolffia arrhiza,1044795-2,Araceae,Wolffia,arrhiza,,False,Wolffia arrhiza,161111
KJ400937.1,18S ribosomal RNA,genomic DNA,1769,Wolffia australiana,148868-3,Araceae,Wolffia,australiana,,False,Wolffia australiana,161112
KJ400939.1,18S ribosomal RNA,genomic DNA,1770,Wolffia borealis,1153531-2,Araceae,Wolffia,borealis,,False,Wolffia borealis,161113
KJ400941.1,18S ribosomal RNA,genomic DNA,1779,Wolffia brasiliensis,287070-2,Araceae,Wolffia,brasiliensis,,False,Wolffia brasiliensis,161114
KJ400945.1,18S ribosomal RNA,genomic DNA,1779,Wolffia columbiana,526266-1,Araceae,Wolffia,columbiana,,False,Wolffia columbiana,161115
KJ400947.1,18S ribosomal RNA,genomic DNA,1779,Wolffia cylindracea,526268-1,Araceae,Wolffia,cylindracea,,False,Wolffia cylindracea,161116
KJ400954.1,18S ribosomal RNA,genomic DNA,1779,Wolffia globosa,1135607-2,Araceae,Wolffia,globosa,,False,Wolffia globosa,161118
KJ400956.1,18S ribosomal RNA,genomic DNA,1767,Wolffia microscopica,526280-1,Araceae,Wolffia,microscopica,,False,Wolffia microscopica,161119
KJ400957.1,18S ribosomal RNA,genomic DNA,1779,Wolffia neglecta,978340-1,Araceae,Wolffia,neglecta,,False,Wolffia neglecta,161120
KJ400915.1,18S ribosomal RNA,genomic DNA,1756,Wolffiella caudata,1014118-1,Araceae,Wolffiella,caudata,,False,Wolffiella caudata,161122
KJ400917.1,18S ribosomal RNA,genomic DNA,1769,Wolffiella denticulata,526287-1,Araceae,Wolffiella,denticulata,,False,Wolffiella denticulata,161123
KJ400918.1,18S ribosomal RNA,genomic DNA,1699,Wolffiella gladiata,269070-2,Araceae,Wolffiella,gladiata,,False,Wolffiella gladiata,161124
KJ400920.1,18S ribosomal RNA,genomic DNA,1779,Wolffiella hyalina,526290-1,Araceae,Wolffiella,hyalina,,False,Wolffiella hyalina,161125
KJ400921.1,18S ribosomal RNA,genomic DNA,1749,Wolffiella lingulata,269071-2,Araceae,Wolffiella,lingulata,,False,Wolffiella lingulata,161126
KJ400922.1,18S ribosomal RNA,genomic DNA,1696,Wolffiella neotropica,269072-2,Araceae,Wolffiella,neotropica,,False,Wolffiella neotropica,161127
KJ400924.1,18S ribosomal RNA,genomic DNA,1752,Wolffiella oblonga,269073-2,Araceae,Wolffiella,oblonga,,False,Wolffiella oblonga,161128
KJ400926.1,18S ribosomal RNA,genomic DNA,1764,Wolffiella repanda,526295-1,Araceae,Wolffiella,repanda,,False,Wolffiella repanda,161129
KJ400929.1,18S ribosomal RNA,genomic DNA,1766,Wolffiella rotunda,526296-1,Araceae,Wolffiella,rotunda,,False,Wolffiella rotunda,161130
KJ400930.1,18S ribosomal RNA,genomic DNA,1749,Wolffiella welwitschii,526297-1,Araceae,Wolffiella,welwitschii,,False,Wolffiella welwitschii,161131
OL435804.1,18S ribosomal RNA,genomic DNA,1704,Zamioculcas zamiifolia,89402-1,Araceae,Zamioculcas,zamiifolia,,False,Zamioculcas zamiifolia,78374
OL435805.1,18S ribosomal RNA,genomic DNA,1703,Zantedeschia albomaculata,89405-1,Araceae,Zantedeschia,albomaculata,,False,Zantedeschia albomaculata,242255
PQ516429.1,18S ribosomal RNA,genomic DNA,1807,Aralia elata,89629-1,Araliaceae,Aralia,elata,,False,Aralia elata,82095
KT380919.1,18S ribosomal RNA,genomic DNA,1807,Aralia elata,89629-1,Araliaceae,Aralia,elata,,False,Aralia elata,82095
PQ516442.1,18S ribosomal RNA,genomic DNA,1807,Aralia elata var. glabrescens,77254103-1,Araliaceae,Aralia,elata,glabrescens,False,Aralia elata var. glabrescens,3350555
PQ516443.1,18S ribosomal RNA,genomic DNA,1807,Aralia elata var. glabrescens,77254103-1,Araliaceae,Aralia,elata,glabrescens,False,Aralia elata var. glabrescens,3350555
PQ516448.1,18S ribosomal RNA,genomic DNA,1807,Aralia finlaysoniana,89642-1,Araliaceae,Aralia,finlaysoniana,,False,Aralia finlaysoniana,137940
PQ516449.1,18S ribosomal RNA,genomic DNA,1807,Aralia finlaysoniana,89642-1,Araliaceae,Aralia,finlaysoniana,,False,Aralia finlaysoniana,137940
PQ516450.1,18S ribosomal RNA,genomic DNA,1807,Aralia officinalis,77176987-1,Araliaceae,Aralia,officinalis,,False,Aralia officinalis,3350556
PQ516451.1,18S ribosomal RNA,genomic DNA,1807,Aralia officinalis,77176987-1,Araliaceae,Aralia,officinalis,,False,Aralia officinalis,3350556
PQ516453.1,18S ribosomal RNA,genomic DNA,1807,Aralia searelliana,89788-1,Araliaceae,Aralia,searelliana,,False,Aralia searelliana,137942
PQ516452.1,18S ribosomal RNA,genomic DNA,1807,Aralia searelliana,89788-1,Araliaceae,Aralia,searelliana,,False,Aralia searelliana,137942
PQ516463.1,18S ribosomal RNA,genomic DNA,1807,Aralia sp.,30023289-2,Araliaceae,Aralia,,,False,Aralia sp.,3350549
PQ516464.1,18S ribosomal RNA,genomic DNA,1807,Aralia sp.,30023289-2,Araliaceae,Aralia,,,False,Aralia sp.,3350549
PQ516456.1,18S ribosomal RNA,genomic DNA,1807,Aralia spinifolia,89796-1,Araliaceae,Aralia,spinifolia,,False,Aralia spinifolia,45209
PQ516457.1,18S ribosomal RNA,genomic DNA,1807,Aralia spinifolia,89796-1,Araliaceae,Aralia,spinifolia,,False,Aralia spinifolia,45209
PQ516466.1,18S ribosomal RNA,genomic DNA,1807,Aralia stipulata,89800-1,Araliaceae,Aralia,stipulata,,False,Aralia stipulata,45210
PQ516467.1,18S ribosomal RNA,genomic DNA,1807,Aralia stipulata,89800-1,Araliaceae,Aralia,stipulata,,False,Aralia stipulata,45210
PQ516469.1,18S ribosomal RNA,genomic DNA,1807,Aralia thomsonii,89809-1,Araliaceae,Aralia,thomsonii,,False,Aralia thomsonii,330647
PQ516468.1,18S ribosomal RNA,genomic DNA,1807,Aralia thomsonii,89809-1,Araliaceae,Aralia,thomsonii,,False,Aralia thomsonii,330647
PQ516471.1,18S ribosomal RNA,genomic DNA,1807,Aralia undulata,89826-1,Araliaceae,Aralia,undulata,,False,Aralia undulata,137943
PQ516472.1,18S ribosomal RNA,genomic DNA,1807,Aralia undulata,89826-1,Araliaceae,Aralia,undulata,,False,Aralia undulata,137943
PQ516478.1,18S ribosomal RNA,genomic DNA,1807,Aralia vietnamensis,89830-1,Araliaceae,Aralia,vietnamensis,,False,Aralia vietnamensis,137944
PQ516473.1,18S ribosomal RNA,genomic DNA,1807,Aralia vietnamensis,89830-1,Araliaceae,Aralia,vietnamensis,,False,Aralia vietnamensis,137944
KT380923.1,18S ribosomal RNA,genomic DNA,1807,Dendropanax trifidus,90313-1,Araliaceae,Dendropanax,trifidus,,False,Dendropanax morbifer,98373
AB080245.1,18S ribosomal RNA,genomic DNA,1808,Eleutherococcus senticosus,90431-1,Araliaceae,Eleutherococcus,senticosus,,False,Eleutherococcus senticosus,82096
KT380924.1,18S ribosomal RNA,genomic DNA,1807,Eleutherococcus sessiliflorus,90433-1,Araliaceae,Eleutherococcus,sessiliflorus,,False,Eleutherococcus sessiliflorus,105886
U42500.1,18S ribosomal RNA,genomic DNA,1730,Hedera helix,90723-1,Araliaceae,Hedera,helix,,True,Hedera helix,4052
GU476380.1,18S ribosomal RNA,genomic DNA,1599,Heptapleurum macrostachyum,77221315-1,Araliaceae,Heptapleurum,macrostachyum,,False,Heptapleurum macrostachyum,384979
KM365074.1,18S ribosomal RNA,genomic DNA,1694,Panax assamicus,91404-1,Araliaceae,Panax,assamicus,,False,Panax assamicus,226064
KM365075.1,18S ribosomal RNA,genomic DNA,1694,Panax assamicus,91404-1,Araliaceae,Panax,assamicus,,False,Panax assamicus,226064
MK408776.1,18S ribosomal RNA,genomic DNA,1808,Panax bipinnatifidus,91418-1,Araliaceae,Panax,bipinnatifidus,,False,Panax japonicus var. bipinnatifidus,45211
MK408782.1,18S ribosomal RNA,genomic DNA,1808,Panax bipinnatifidus,91418-1,Araliaceae,Panax,bipinnatifidus,,False,Panax japonicus var. bipinnatifidus,45211
EF550996.1,18S ribosomal RNA,genomic DNA,1891,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,False,Panax ginseng,4054
KM207666.1,18S ribosomal RNA,genomic DNA,1810,Panax ginseng,91472-1,Araliaceae,Panax,ginseng,,False,Panax ginseng,4054
D84100.1,18S ribosomal RNA,genomic DNA,1809,Panax japonicus,91487-1,Araliaceae,Panax,japonicus,,False,Panax japonicus,44685
KT380920.1,18S ribosomal RNA,genomic DNA,1808,Panax japonicus,91487-1,Araliaceae,Panax,japonicus,,False,Panax japonicus,44685
MZ826158.1,rrn18,genomic DNA,1914,Panax notoginseng,91521-1,Araliaceae,Panax,notoginseng,,False,Panax notoginseng,44586
JX680331.1,18S ribosomal RNA,genomic DNA,1809,Panax notoginseng,91521-1,Araliaceae,Panax,notoginseng,,False,Panax notoginseng,44586
MZ826161.1,rrn18,genomic DNA,1936,Panax quinquefolius,300467-2,Araliaceae,Panax,quinquefolius,,False,Panax quinquefolius,44588
MZ826160.1,18S ribosomal RNA,genomic DNA,1936,Panax quinquefolius,300467-2,Araliaceae,Panax,quinquefolius,,False,Panax quinquefolius,44588
MK408798.1,18S ribosomal RNA,genomic DNA,1808,Panax sp.,3070-1,Araliaceae,Panax,,,True,Panax sp. 'sinensis',44686
MK408796.1,18S ribosomal RNA,genomic DNA,1808,Panax sp.,3070-1,Araliaceae,Panax,,,True,Panax sp. 'sinensis',44686
KX768318.1,18S ribosomal RNA,genomic DNA,1808,Panax stipuleanatus,91573-1,Araliaceae,Panax,stipuleanatus,,False,Panax stipuleanatus,44682
KX768317.1,18S ribosomal RNA,genomic DNA,1808,Panax stipuleanatus,91573-1,Araliaceae,Panax,stipuleanatus,,False,Panax stipuleanatus,44682
KX768319.1,18S ribosomal RNA,genomic DNA,1809,Panax vietnamensis,906793-1,Araliaceae,Panax,vietnamensis,,False,Panax vietnamensis,106132
KT380922.1,18S ribosomal RNA,genomic DNA,1808,Panax vietnamensis,906793-1,Araliaceae,Panax,vietnamensis,,False,Panax vietnamensis,106132
AB080243.1,18S ribosomal RNA,genomic DNA,1809,Panax vietnamensis var. fuscidiscus,70027633-1,Araliaceae,Panax,vietnamensis,fuscidiscus,False,Panax vietnamensis var. fuscidiscus,187454
KX768320.1,18S ribosomal RNA,genomic DNA,1809,Panax vietnamensis var. fuscidiscus,70027633-1,Araliaceae,Panax,vietnamensis,fuscidiscus,False,Panax vietnamensis var. fuscidiscus,187454
KX768316.1,18S ribosomal RNA,genomic DNA,1809,Panax vietnamensis var. langbianensis,77158576-1,Araliaceae,Panax,vietnamensis,langbianensis,False,Panax vietnamensis var. langbianensis,1895011
MK408764.1,18S ribosomal RNA,genomic DNA,1808,Panax wangianus,91591-1,Araliaceae,Panax,wangianus,,False,Panax wangianus,44589
MK408809.1,18S ribosomal RNA,genomic DNA,1808,Panax wangianus,91591-1,Araliaceae,Panax,wangianus,,False,Panax wangianus,44589
MK408802.1,18S ribosomal RNA,genomic DNA,1808,Panax zingiberensis,91594-1,Araliaceae,Panax,zingiberensis,,False,Panax zingiberensis,44684
MK408794.1,18S ribosomal RNA,genomic DNA,1808,Panax zingiberensis,91594-1,Araliaceae,Panax,zingiberensis,,False,Panax zingiberensis,44684
KX768321.1,18S ribosomal RNA,genomic DNA,1808,Polyscias fruticosa,847351-1,Araliaceae,Polyscias,fruticosa,,False,Polyscias fruticosa,50308
GU476381.1,18S ribosomal RNA,genomic DNA,1599,Polyscias ledermannii,91782-1,Araliaceae,Polyscias,ledermannii,,False,Polyscias ledermannii,384973
GU476382.1,18S ribosomal RNA,genomic DNA,1599,Polyscias sambucifolia,108023-3,Araliaceae,Polyscias,sambucifolia,,False,Polyscias sambucifolia,150536
GU476379.1,18S ribosomal RNA,genomic DNA,1599,Schefflera digitata,92041-1,Araliaceae,Schefflera,digitata,,True,Schefflera digitata,327232
